pair_ID	pair_type	sentence_A	sentence_A_expRule	sentence_B	sentence_B_expRule	relatedness_score	entailment_label	entailment_AB	entailment_BA	sentence_A_original	sentence_B_original	sentence_A_dataset	sentence_B_dataset	SemEval_set
9453	S1S3_inter	A dog is jumping in the shade of some trees	S1_null	A cat is jumping high into the air in the country	S3_null	1.6	NEUTRAL	A_neutral_B	B_neutral_A	a dog jumping in the shade of trees	a dog jumping high into the air in the country	FLICKR	FLICKR	TRIAL
9454	S1S2_inter	A dog is jumping high into the air in the country	S1_null	The dog is jumping in the shade of some trees	S2_null	3.8	NEUTRAL	A_neutral_B	B_neutral_A	a dog jumping high into the air in the country	a dog jumping in the shade of trees	FLICKR	FLICKR	TEST
9455	S1S3_inter	A dog is jumping high into the air in the country	S1_null	No dog is jumping in the shade of some trees	S3_null	3.3	NEUTRAL	A_neutral_B	B_neutral_A	a dog jumping high into the air in the country	a dog jumping in the shade of trees	FLICKR	FLICKR	TRAIN
9456	S1S4_inter	A dog is jumping high into the air in the country	S1_null	A dog is jumping on a trees in the shades	S4_null	3.4	NEUTRAL	A_neutral_B	B_neutral_A	a dog jumping high into the air in the country	a dog jumping in the shade of trees	FLICKR	FLICKR	TRAIN
9457	S1S1_inter	A dog is jumping high into the air in the country	S1_null	A dog is jumping in the shade of some trees	S1_null	3.2	NEUTRAL	A_neutral_B	B_neutral_A	a dog jumping in the shade of trees	a dog jumping high into the air in the country	FLICKR	FLICKR	TRAIN
9458	S1S2_intra	A man on a green bike is performing tricks on a dirt ramp	S1_null	The man on a green bike is performing tricks on the dirt ramp	S2_det	4.8	ENTAILMENT	A_entails_B	B_entails_A	a man performs tricks on a dirt ramp on a green bike	a man performs tricks on a dirt ramp on a green bike	FLICKR	FLICKR	TEST
9459	S1S3_intra	A man on a green bike is performing tricks on a dirt ramp	S1_null	A man on a green car is performing tricks on a dirt ramp	S3_so	3.5	NEUTRAL	A_neutral_B	B_neutral_A	a man performs tricks on a dirt ramp on a green bike	a man performs tricks on a dirt ramp on a green bike	FLICKR	FLICKR	TEST
9462	S1S2_inter	A man on a green bike is performing tricks on a dirt ramp	S1_null	A stuntman on a bike is in the air near a body of water	S2_null	3.7	NEUTRAL	A_neutral_B	B_neutral_A	a man performs tricks on a dirt ramp on a green bike	a person is in the air on a bike near a body of water	FLICKR	FLICKR	TRAIN
9463	S1S3_inter	A man on a green bike is performing tricks on a dirt ramp	S1_null	A person on a bike is not in the air near a body of water	S3_null	3.0	NEUTRAL	A_neutral_B	B_neutral_A	a man performs tricks on a dirt ramp on a green bike	a person is in the air on a bike near a body of water	FLICKR	FLICKR	TEST
9464	S1S2_inter	A person on a bike is in the air near a body of water	S1_null	The man on a green bike is performing tricks on the dirt ramp	S2_null	3.3	NEUTRAL	A_neutral_B	B_neutral_A	a person is in the air on a bike near a body of water	a man performs tricks on a dirt ramp on a green bike	FLICKR	FLICKR	TEST
9465	S1S3_inter	A person on a bike is in the air near a body of water	S1_null	A man on a green car is performing tricks on a dirt ramp	S3_null	2.0	NEUTRAL	A_neutral_B	B_neutral_A	a person is in the air on a bike near a body of water	a man performs tricks on a dirt ramp on a green bike	FLICKR	FLICKR	TRAIN
9466	S1S1_inter	A man on a green bike is performing tricks on a dirt ramp	S1_null	A person on a bike is in the air near a body of water	S1_null	3.4	NEUTRAL	A_neutral_B	B_neutral_A	a person is in the air on a bike near a body of water	a man performs tricks on a dirt ramp on a green bike	FLICKR	FLICKR	TEST
9468	S1S3_intra	A young swimmer is sitting in a bathing suit and waiting for the next race	S1_null	A young swimmer is standing in a bathing suit and waiting for the next race	S3_so	4.3	NEUTRAL	A_neutral_B	B_neutral_A	a young swimmer sits in a bathing suit and waits for the next race	a young swimmer sits in a bathing suit and waits for the next race	FLICKR	FLICKR	TEST
9471	S1S2_inter	A young swimmer is sitting in a bathing suit and waiting for the next race	S1_null	A kid is waiting wearing swim gear	S2_null	3.515	ENTAILMENT	A_entails_B	B_neutral_A	a young swimmer sits in a bathing suit and waits for the next race	kid sits wearing swim gear	FLICKR	FLICKR	TRAIN
9474	S1S3_inter	A kid is sitting wearing swim gear	S1_null	A young swimmer is standing in a bathing suit and waiting for the next race	S3_null	3.4	NEUTRAL	A_neutral_B	B_neutral_A	a young swimmer sits in a bathing suit and waits for the next race	kid sits wearing swim gear	FLICKR	FLICKR	TEST
9475	S1S1_inter	A kid is sitting wearing swim gear	S1_null	A young swimmer is sitting in a bathing suit and waiting for the next race	S1_null	3.7	NEUTRAL	A_neutral_B	B_neutral_A	a young swimmer sits in a bathing suit and waits for the next race	kid sits wearing swim gear	FLICKR	FLICKR	TRAIN
9478	S1S2_intra	A black dog and a tan dog are fighting	S1_null	Two dogs are fighting	S2_lex	4.5	ENTAILMENT	A_entails_B	B_neutral_A	a black dog and a tan dog fighting	a black dog and a tan dog fighting	FLICKR	FLICKR	TEST
9480	S1S2_inter	A black dog and a white dog are wrestling on the ground	S1_null	Two dogs are fighting	S2_null	4.2	ENTAILMENT	A_entails_B	B_neutral_A	a black dog and a white dog are wrestling on the ground	a black dog and a tan dog fighting	FLICKR	FLICKR	TEST
9481	S1S3_inter	A black dog and a white dog are wrestling on the ground	S1_null	A black dog and a tan dog are sleeping	S3_null	2.465	NEUTRAL	A_neutral_B	B_neutral_A	a black dog and a white dog are wrestling on the ground	a black dog and a tan dog fighting	FLICKR	FLICKR	TEST
9482	S1S2_inter	A black dog and a tan dog are fighting	S1_null	A black dog and a white dog are wrestling on the floor	S2_null	3.4	NEUTRAL	A_neutral_B	B_neutral_A	a black dog and a tan dog fighting	a black dog and a white dog are wrestling on the ground	FLICKR	FLICKR	TRAIN
9484	S1S1_inter	A black dog and a tan dog are fighting	S1_null	A black dog and a white dog are wrestling on the ground	S1_null	3.4	NEUTRAL	A_neutral_B	B_neutral_A	a black dog and a white dog are wrestling on the ground	a black dog and a tan dog fighting	FLICKR	FLICKR	TEST
9485	S1S2_intra	A cluster of four brown dogs are playing in a field of brown grass	S1_null	A group of four brown dogs are playing in a field of brown grass	S2_lex	4.8	ENTAILMENT	A_entails_B	B_entails_A	a cluster of four brown dogs play in a field of brown grass	a cluster of four brown dogs play in a field of brown grass	FLICKR	FLICKR	TEST
9486	S1S3_intra	A cluster of four brown dogs are playing in a field of brown grass	S1_null	There is no dog playing in a field of brown grass	S3_od	2.1	CONTRADICTION	A_contradicts_B	B_contradicts_A	a cluster of four brown dogs play in a field of brown grass	a cluster of four brown dogs play in a field of brown grass	FLICKR	FLICKR	TEST
9488	S1S3_intra	Four dogs are playing in a grassy area	S1_null	Four dogs are not playing in a grassy area	S3_inv	2.9	CONTRADICTION	A_contradicts_B	B_contradicts_A	four dogs in a grassy area	four dogs in a grassy area	FLICKR	FLICKR	TRAIN
9489	S1S2_inter	A cluster of four brown dogs are playing in a field of brown grass	S1_null	Four dogs are playing in a area covered by grass	S2_null	4.4	ENTAILMENT	A_entails_B	B_neutral_A	a cluster of four brown dogs play in a field of brown grass	four dogs in a grassy area	FLICKR	FLICKR	TRAIN
9490	S1S3_inter	A cluster of four brown dogs are playing in a field of brown grass	S1_null	Four dogs are not playing in a grassy area	S3_null	4.0	CONTRADICTION	A_contradicts_B	B_contradicts_A	a cluster of four brown dogs play in a field of brown grass	four dogs in a grassy area	FLICKR	FLICKR	TRIAL
9493	S1S1_inter	A cluster of four brown dogs are playing in a field of brown grass	S1_null	Four dogs are playing in a grassy area	S1_null	4.2	ENTAILMENT	A_entails_B	B_neutral_A	a cluster of four brown dogs play in a field of brown grass	four dogs in a grassy area	FLICKR	FLICKR	TRAIN
9495	S1S3_intra	The dog is having a rest in the park	S1_null	The dog is having a rest in the living room	S3_so	3.7	CONTRADICTION	A_contradicts_B	B_contradicts_A	the dog takes a rest in the park	the dog takes a rest in the park	FLICKR	FLICKR	TRAIN
9496	S1S2_intra	A big brown and white spotted dog is lying on a jacket on the street	S1_null	A big brown and white spotted dog is lying on a cloth on the street	S2_lex	4.4	NEUTRAL	A_neutral_B	B_neutral_A	big brown and white spotted dog laying on a jacket on the street	big brown and white spotted dog laying on a jacket on the street	FLICKR	FLICKR	TRAIN
9497	S1S3_intra	A big brown and white spotted dog is lying on a jacket on the street	S1_null	A small brown and white spotted dog is lying on a jacket on the street	S3_so	4.2	NEUTRAL	A_neutral_B	B_neutral_A	big brown and white spotted dog laying on a jacket on the street	big brown and white spotted dog laying on a jacket on the street	FLICKR	FLICKR	TRAIN
9500	S1S2_inter	A big brown and white spotted dog is lying on a jacket on the street	S1_null	The dog is having a nap in the park	S2_null	2.9	NEUTRAL	A_neutral_B	B_neutral_A	big brown and white spotted dog laying on a jacket on the street	the dog takes a rest in the park	FLICKR	FLICKR	TRIAL
9501	S1S3_inter	A big brown and white spotted dog is lying on a jacket on the street	S1_null	The dog is having a rest in the living room	S3_null	2.7	NEUTRAL	A_neutral_B	B_neutral_A	big brown and white spotted dog laying on a jacket on the street	the dog takes a rest in the park	FLICKR	FLICKR	TEST
9502	S1S1_inter	A big brown and white spotted dog is lying on a jacket on the street	S1_null	The dog is having a rest in the park	S1_null	2.8	NEUTRAL	A_neutral_B	B_neutral_A	the dog takes a rest in the park	big brown and white spotted dog laying on a jacket on the street	FLICKR	FLICKR	TRAIN
9503	S1S2_intra	A brown puppy is gnawing a metallic post that is stuck in the ground	S1_null	A brown dog is gnawing a metallic post that is stuck in the ground	S2_lex	4.7	ENTAILMENT	A_entails_B	B_neutral_A	a brown puppy is gnawing in a metallic post that is stuck into the ground	a brown puppy is gnawing in a metallic post that is stuck into the ground	FLICKR	FLICKR	TEST
9505	S1S2_intra	A brown puppy is biting a pole	S1_null	A brown puppy is biting a stick	S2_lex	4.1	NEUTRAL	A_contradicts_B	B_neutral_A	brown puppy biting pole	brown puppy biting pole	FLICKR	FLICKR	TEST
9511	S1S1_inter	A brown puppy is gnawing a metallic post that is stuck in the ground	S1_null	A brown puppy is biting a pole	S1_null	4.5	ENTAILMENT	A_entails_B	B_neutral_A	a brown puppy is gnawing in a metallic post that is stuck into the ground	brown puppy biting pole	FLICKR	FLICKR	TEST
9513	S1S3_intra	A woman is petting a dog near a stone path	S1_null	A man is petting a dog near a stone path	S3_so	4.0	NEUTRAL	A_neutral_B	B_neutral_A	a woman is petting her dog near a stone path	a woman is petting her dog near a stone path	FLICKR	FLICKR	TEST
9515	S1S3_intra	A woman is playing with a brown dog on a garden path	S1_null	A woman is playing with a brown cat on a garden path	S3_so	3.5	NEUTRAL	A_neutral_B	B_neutral_A	a woman playing with a brown dog on a garden path	a woman playing with a brown dog on a garden path	FLICKR	FLICKR	TRAIN
9517	S1S3_inter	A woman is petting a dog near a stone path	S1_null	A woman is playing with a brown cat on a garden path	S3_null	3.0	NEUTRAL	A_neutral_B	B_neutral_A	a woman is petting her dog near a stone path	a woman playing with a brown dog on a garden path	FLICKR	FLICKR	TRAIN
9520	S1S1_inter	A woman is petting a dog near a stone path	S1_null	A woman is playing with a brown dog on a garden path	S1_null	3.8	NEUTRAL	A_neutral_B	B_neutral_A	a woman is petting her dog near a stone path	a woman playing with a brown dog on a garden path	FLICKR	FLICKR	TEST
9525	S1S2_inter	Two men are walking through the water	S1_null	Two men are standing in the ocean	S2_null	3.5	NEUTRAL	A_neutral_B	B_neutral_A	two men walk through the water	two men, one in a blue swimcap, stand in torso-deep water	FLICKR	FLICKR	TRAIN
9526	S1S3_inter	Two men are walking through the water	S1_null	Two men are swimming in deep water	S3_null	3.9	NEUTRAL	A_contradicts_B	B_neutral_A	two men walk through the water	two men, one in a blue swimcap, stand in torso-deep water	FLICKR	FLICKR	TRAIN
9527	S1S2_inter	Two men are standing in deep water	S1_null	Two men are walking through a river	S2_null	3.0	NEUTRAL	A_neutral_B	B_neutral_A	two men, one in a blue swimcap, stand in torso-deep water	two men walk through the water	FLICKR	FLICKR	TEST
9529	S1S1_inter	Two men are standing in deep water	S1_null	Two men are walking through the water	S1_null	3.4	NEUTRAL	A_neutral_B	B_neutral_A	two men walk through the water	two men, one in a blue swimcap, stand in torso-deep water	FLICKR	FLICKR	TRAIN
9530	S1S2_intra	A white car and a yellow car are racing down the track	S1_null	Two cars are racing down the track	S2_lex	4.5	ENTAILMENT	A_entails_B	B_neutral_A	a white car and a yellow car race down the track	a white car and a yellow car race down the track	FLICKR	FLICKR	TRAIN
9531	S1S3_intra	A white car and a yellow car are racing down the track	S1_null	A white bike and a yellow bike are racing down the track	S3_so	3.2	NEUTRAL	A_neutral_B	B_neutral_A	a white car and a yellow car race down the track	a white car and a yellow car race down the track	FLICKR	FLICKR	TRAIN
9532	S1S2_intra	Two race cars are on a road in front of a grassy parking area	S1_null	Two cars for racing are on a road in front of a grassy parking area	S2_expn	4.9	ENTAILMENT	A_entails_B	B_entails_A	two race cars on a road in front of a grassy parking area	two race cars on a road in front of a grassy parking area	FLICKR	FLICKR	TRAIN
9533	S1S3_intra	Two race cars are on a road in front of a grassy parking area	S1_null	No race car is on a road in front of a grassy parking area	S3_od	3.1	CONTRADICTION	A_contradicts_B	B_contradicts_A	two race cars on a road in front of a grassy parking area	two race cars on a road in front of a grassy parking area	FLICKR	FLICKR	TEST
