index	pair_ID	pair_type	sentence_A	sentence_A_expRule	sentence_B	sentence_B_expRule	relatedness_score	entailment_label	entailment_AB	entailment_BA	sentence_A_original	sentence_B_original	sentence_A_dataset	sentence_B_dataset	SemEval_set	jpg
2377	9095	S1S3_intra	A grey dog is bouncing a soccer ball on its head in a grass field	S1_null	A grey dog is bouncing a tennis ball on its head in a grass field	S3_so	3.9	CONTRADICTION	A_contradicts_B	B_contradicts_A	a grey dog is bouncing a soccer ball on his head in a grass field	a grey dog is bouncing a soccer ball on his head in a grass field	FLICKR	FLICKR	TRAIN	539750844_02a07ec524.jpg#3
2379	9103	S1S2_intra	A young black child is standing on the edge of a body of water near some buckets	S1_null	A young black child is waiting on the edge of a body of water near some buckets	S2_lex	4.9	ENTAILMENT	A_entails_B	B_entails_A	a young black child stands on the edge of a body of water near buckets	a young black child stands on the edge of a body of water near buckets	FLICKR	FLICKR	TRAIN	2085078076_b9db242d21.jpg#1
2380	9108	S1S3_inter	A young black child is standing on the edge of a body of water near some buckets	S1_null	A boy next to some buckets of rags is not holding an object	S3_null	2.7	NEUTRAL	A_neutral_B	B_neutral_A	a young black child stands on the edge of a body of water near buckets	on shore near brown water, boy holds object beside buckets of rags	FLICKR	FLICKR	TRAIN	2085078076_b9db242d21.jpg#1
2382	9106	S1S3_intra	A boy next to some buckets of rags is holding an object	S1_null	A boy next to some buckets of rags is not holding an object	S3_inv	3.0	CONTRADICTION	A_contradicts_B	B_contradicts_A	on shore near brown water, boy holds object beside buckets of rags	on shore near brown water, boy holds object beside buckets of rags	FLICKR	FLICKR	TRAIN	2085078076_b9db242d21.jpg#4
2383	9109	S1S2_inter	A boy next to some buckets of rags is holding an object	S1_null	A young black child is waiting on the edge of a body of water near some buckets	S2_null	2.5	NEUTRAL	A_neutral_B	B_neutral_A	on shore near brown water, boy holds object beside buckets of rags	a young black child stands on the edge of a body of water near buckets	FLICKR	FLICKR	TRAIN	2085078076_b9db242d21.jpg#4
2384	9110	S1S3_inter	A boy next to some buckets of rags is holding an object	S1_null	A young white child is not standing on the edge of a body of water near some buckets	S3_null	2.2	NEUTRAL	A_neutral_B	B_neutral_A	on shore near brown water, boy holds object beside buckets of rags	a young black child stands on the edge of a body of water near buckets	FLICKR	FLICKR	TRAIN	2085078076_b9db242d21.jpg#4
2386	9113	S1S3_intra	Two children are playing soccer in the park	S1_null	Two children are not playing soccer in the park	S3_inv	3.4	CONTRADICTION	A_contradicts_B	B_contradicts_A	two children play soccer in the park	two children play soccer in the park	FLICKR	FLICKR	TRAIN	197504190_fd1fc3d4b7.jpg#3
2393	9126	S1S3_inter	A woman is wearing a colorful shirt and a lot of jewelry	S1_null	A man with Indian clothing and henna on his hand is going through paperwork	S3_null	1.2	NEUTRAL	A_neutral_B	B_neutral_A	a woman wears a colorful shirt and a lot of jewelry	a girl with indian clothing on and henna on her hand goes through paperwork	FLICKR	FLICKR	TRAIN	2687672606_275169c35d.jpg#2
2394	9129	S1S1_inter	A woman is wearing a colorful shirt and a lot of jewelry	S1_null	A girl with Indian clothing and henna on her hand is going through paperwork	S1_null	2.55	NEUTRAL	A_neutral_B	B_neutral_A	a woman wears a colorful shirt and a lot of jewelry	a girl with indian clothing on and henna on her hand goes through paperwork	FLICKR	FLICKR	TRAIN	2687672606_275169c35d.jpg#2
2395	9127	S1S2_inter	A girl with Indian clothing and henna on her hand is going through paperwork	S1_null	The woman is wearing a colorful shirt and a lot of jewelry	S2_null	2.4	NEUTRAL	A_neutral_B	B_neutral_A	a girl with indian clothing on and henna on her hand goes through paperwork	a woman wears a colorful shirt and a lot of jewelry	FLICKR	FLICKR	TRAIN	2687672606_275169c35d.jpg#0
2398	9131	S1S3_intra	A man is standing in the middle of a gym and is wearing a jersey	S1_null	There is no man standing in the middle of a gym and is wearing a jersey	S3_od	3.0	CONTRADICTION	A_contradicts_B	B_contradicts_A	a man is standing in the middle of a gym wearing a jersey	a man is standing in the middle of a gym wearing a jersey	FLICKR	FLICKR	TRAIN	3497236690_a48bf7ac42.jpg#1
2399	9134	S1S2_inter	A man is standing in the middle of a gym and is wearing a jersey	S1_null	A man in a jersey which is black is standing in a gym	S2_null	4.2	NEUTRAL	A_neutral_B	B_neutral_A	a man is standing in the middle of a gym wearing a jersey	a man in a black jersey is standing in gym	FLICKR	FLICKR	TRAIN	3497236690_a48bf7ac42.jpg#1
2402	9133	S1S3_intra	A man in a black jersey is standing in a gym	S1_null	A woman in a black jersey is standing in a gym	S3_so	3.5	NEUTRAL	A_neutral_B	B_neutral_A	a man in a black jersey is standing in gym	a man in a black jersey is standing in gym	FLICKR	FLICKR	TRAIN	3497236690_a48bf7ac42.jpg#0
2404	9140	S1S3_intra	A snowboarder is jumping off the snow	S1_null	There is no snowboarder jumping off the snow	S3_od	3.1	CONTRADICTION	A_contradicts_B	B_contradicts_A	a snowboarder jumps off the snow	a snowboarder jumps off the snow	FLICKR	FLICKR	TRAIN	3180806542_49b6de312d.jpg#2
2407	9147	S1S1_inter	The snowboarder is jumping off a snow covered hill	S1_null	A snowboarder is jumping off the snow	S1_null	4.165	ENTAILMENT	A_entails_B	B_neutral_A	a snowboarder jumps off the snow	the snowboarder jumps off a snow covered hill	FLICKR	FLICKR	TRAIN	3180806542_49b6de312d.jpg#2
2408	9141	S1S2_intra	The snowboarder is jumping off a snow covered hill	S1_null	The snowboarder is jumping off a snowy hill	S2_expa	4.8	ENTAILMENT	A_entails_B	B_entails_A	the snowboarder jumps off a snow covered hill	the snowboarder jumps off a snow covered hill	FLICKR	FLICKR	TRAIN	3180806542_49b6de312d.jpg#4
2409	9148	S1S2_intra	A lady is wearing a black dress and is carrying a white cross	S1_null	A lady is dressed in black and is carrying a white cross	S2_lex	4.5	ENTAILMENT	A_entails_B	B_neutral_A	a lady wearing a black dress carrying a white cross	a lady wearing a black dress carrying a white cross	FLICKR	FLICKR	TRAIN	2328616978_fb21be2b87.jpg#0
2410	9153	S1S3_inter	A lady is wearing a black dress and is carrying a white cross	S1_null	A man in a black dress is pulling a cart and is standing in front of two men who are seated on a park bench	S3_null	1.4	NEUTRAL	A_neutral_B	B_neutral_A	a lady wearing a black dress carrying a white cross	a woman stands, in a black dress pulling a cart, in front of two men seated on a park bench	FLICKR	FLICKR	TRAIN	2328616978_fb21be2b87.jpg#0
2411	9156	S1S1_inter	A lady is wearing a black dress and is carrying a white cross	S1_null	A woman in a black dress is pulling a cart and is standing in front of two men who are seated on a park bench	S1_null	2.7	NEUTRAL	A_neutral_B	B_neutral_A	a lady wearing a black dress carrying a white cross	a woman stands, in a black dress pulling a cart, in front of two men seated on a park bench	FLICKR	FLICKR	TRAIN	2328616978_fb21be2b87.jpg#0
2412	9150	S1S2_intra	A woman in a black dress is pulling a cart and is standing in front of two men who are seated on a park bench	S1_null	A woman in a black dress is pulling a cart and is standing near two men who are seated on a park bench	S2_lex	4.6	ENTAILMENT	A_entails_B	B_neutral_A	a woman stands, in a black dress pulling a cart, in front of two men seated on a park bench	a woman stands, in a black dress pulling a cart, in front of two men seated on a park bench	FLICKR	FLICKR	TRAIN	2328616978_fb21be2b87.jpg#3
2414	9155	S1S3_inter	A woman in a black dress is pulling a cart and is standing in front of two men who are seated on a park bench	S1_null	A boy is wearing a black dress and is carrying a white cross	S3_null	2.4	NEUTRAL	A_neutral_B	B_neutral_A	a woman stands, in a black dress pulling a cart, in front of two men seated on a park bench	a lady wearing a black dress carrying a white cross	FLICKR	FLICKR	TRAIN	2328616978_fb21be2b87.jpg#3
2416	9161	S1S2_inter	A boy in a swimsuit is sitting on top of a circular fountain	S1_null	The boy is standing next to the opening of a fountain	S2_null	3.6	NEUTRAL	A_neutral_B	B_neutral_A	a boy in a swimsuit sitting on top of a circular fountain	a boy next to the opening of a fountain	FLICKR	FLICKR	TRAIN	2565618804_8d7ed87389.jpg#0
2419	9160	S1S3_intra	A boy is standing next to the opening of a fountain	S1_null	A girl is standing next to the opening of a fountain	S3_so	2.9	NEUTRAL	A_neutral_B	B_neutral_A	a boy next to the opening of a fountain	a boy next to the opening of a fountain	FLICKR	FLICKR	TRAIN	2565618804_8d7ed87389.jpg#2
2423	9171	S1S3_inter	A brown and white dog is jumping on the sidewalk	S1_null	A little brown and white dog is running on the road	S3_null	3.5	NEUTRAL	A_neutral_B	B_neutral_A	a brown and white dog jumps on the sidewalk	little brown and white dog running on the sidewalk	FLICKR	FLICKR	TRAIN	3488087117_2719647989.jpg#0
2426	9183	S1S1_inter	A distant person with a blue backpack is hiking in rocky area	S1_null	The person is hiking	S1_null	3.8	ENTAILMENT	A_entails_B	B_neutral_A	the person is hiking	distant person with blue backpack hiking in rocky area, mountains in background	FLICKR	FLICKR	TRAIN	455611732_d65bf3e976.jpg#4
2427	9177	S1S2_intra	A distant person with a blue backpack is hiking in rocky area	S1_null	A distant person with a blue backpack is hiking area full of rocks	S2_expa	4.9	ENTAILMENT	A_entails_B	B_entails_A	distant person with blue backpack hiking in rocky area, mountains in background	distant person with blue backpack hiking in rocky area, mountains in background	FLICKR	FLICKR	TRAIN	455611732_d65bf3e976.jpg#3
2428	9181	S1S2_inter	A distant person with a blue backpack is hiking in rocky area	S1_null	The person is walking	S2_null	3.5	ENTAILMENT	A_entails_B	B_neutral_A	distant person with blue backpack hiking in rocky area, mountains in background	the person is hiking	FLICKR	FLICKR	TRAIN	455611732_d65bf3e976.jpg#3
2430	9192	S1S1_inter	A yellow dog is chasing a ball	S1_null	A dog is turning on the grass and pursuing a flying ball	S1_null	3.9	NEUTRAL	A_neutral_B	B_neutral_A	a yellow dog anticipates a ball	a dog turns on the grass to persue a flying ball	FLICKR	FLICKR	TRAIN	477204750_d04d111cd4.jpg#4
2432	9196	S1S3_intra	A lady is standing on the street and is surrounded by school children	S1_null	No lady is standing on the street and is surrounded by school children	S3_od	2.8	CONTRADICTION	A_contradicts_B	B_contradicts_A	a lady stands on the street, surrounded by school children	a lady stands on the street, surrounded by school children	FLICKR	FLICKR	TRAIN	3462165890_c13ce13eff.jpg#1
2439	9206	S1S2_inter	A girl in a strange outfit is riding the bike	S1_null	A bike is being ridden by a woman wearing paint and costume pieces on a busy street	S2_null	3.9	NEUTRAL	A_neutral_B	B_neutral_A	a girls in a strange outfit rides her bike	a woman wearing paint and costume pieces rides a bike on a busy street	FLICKR	FLICKR	TRAIN	2602679255_785b851b46.jpg#1
2446	9222	S1S2_intra	A dog is running with a volleyball	S1_null	A dog is running with a ball	S2_lex	4.5	ENTAILMENT	A_entails_B	B_neutral_A	a dog runs with a volleyball	a dog runs with a volleyball	FLICKR	FLICKR	TRAIN	282116218_7fd7583d6e.jpg#3
2449	9230	S1S3_intra	A girl in a band is playing the flute	S1_null	A boy in a band is playing the flute	S3_so	4.1	NEUTRAL	A_neutral_B	B_neutral_A	a girl in a band is playing the flute	a girl in a band is playing the flute	FLICKR	FLICKR	TRAIN	2355763034_9fb61a8165.jpg#1
2453	9235	S1S2_inter	A girl in a uniform is playing the flute with a marching band	S1_null	A girl in a band is playing an instrument	S2_null	4.065	ENTAILMENT	A_entails_B	B_neutral_A	girl in uniform playing flute with marching band	a girl in a band is playing the flute	FLICKR	FLICKR	TRAIN	2355763034_9fb61a8165.jpg#4
2454	9238	S1S2_intra	A man is standing at the wheel of a classic American car that has its door and trunk open	S1_null	A person is standing at the wheel of a classic American car that has its door and trunk open	S2_lex	4.5	ENTAILMENT	A_entails_B	B_neutral_A	a man stands at the wheel of a classic american car, door and trunk open	a man stands at the wheel of a classic american car, door and trunk open	FLICKR	FLICKR	TRAIN	2458862292_466a920ee2.jpg#1
2455	9239	S1S3_intra	A man is standing at the wheel of a classic American car that has its door and trunk open	S1_null	A woman is standing at the wheel of a classic American car that has its door and trunk open	S3_so	4.0	NEUTRAL	A_neutral_B	B_neutral_A	a man stands at the wheel of a classic american car, door and trunk open	a man stands at the wheel of a classic american car, door and trunk open	FLICKR	FLICKR	TRAIN	2458862292_466a920ee2.jpg#1
2458	9241	S1S3_intra	The man in blue is posing for a picture next to a car	S1_null	The woman in blue is posing for a picture next to a car	S3_so	3.3	NEUTRAL	A_neutral_B	B_neutral_A	the man in the blue is posing for a picture next to his car	the man in the blue is posing for a picture next to his car	FLICKR	FLICKR	TRAIN	2458862292_466a920ee2.jpg#4
2459	9254	S1S3_inter	A woman is sitting near a flower bed and is overlooking a tunnel	S1_null	Two people are standing on a bench	S3_null	1.1	NEUTRAL	A_neutral_B	B_neutral_A	a woman is sitting near a flower bed overlooking a tunnel	two people on a bench	FLICKR	FLICKR	TRAIN	269898095_d00ac7d7a4.jpg#0
2460	9255	S1S1_inter	A woman is sitting near a flower bed and is overlooking a tunnel	S1_null	Two people are sitting on a bench	S1_null	1.5	NEUTRAL	A_neutral_B	B_neutral_A	two people on a bench	a woman is sitting near a flower bed overlooking a tunnel	FLICKR	FLICKR	TRAIN	269898095_d00ac7d7a4.jpg#3
2462	9259	S1S3_intra	A man by a brick wall is wearing a mask around his mouth and a hair net	S1_null	A woman by a brick wall is wearing a mask around her mouth and a hair net	S3_so	3.2	NEUTRAL	A_neutral_B	B_neutral_A	a man wears a mask around his mouth and a hair net by a brick wall	a man wears a mask around his mouth and a hair net by a brick wall	FLICKR	FLICKR	TRAIN	2218519240_cac5aab53c.jpg#2
2465	9264	S1S1_inter	A man by a brick wall is wearing a mask around his mouth and a hair net	S1_null	A man is wearing a clear plastic cap and a face mask	S1_null	2.4	NEUTRAL	A_neutral_B	B_neutral_A	a man wears a clear plastic cap and face mask	a man wears a mask around his mouth and a hair net by a brick wall	FLICKR	FLICKR	TRAIN	2218519240_cac5aab53c.jpg#1
2468	9269	S1S2_inter	Two dogs are in a kennel on their hind legs and are facing one another	S1_null	Two dogs are playing with each other	S2_null	3.5	NEUTRAL	A_neutral_B	B_neutral_A	two dogs in a kennel on their hind legs facing one another	a black and a blonde dog are either playing or fighting with each other	FLICKR	FLICKR	TRAIN	2860872588_f2c7b30e1a.jpg#4
2470	9273	S1S1_inter	A black dog and a yellow dog are playing with each other	S1_null	Two dogs are in a kennel on their hind legs and are facing one another	S1_null	3.2	NEUTRAL	A_neutral_B	B_neutral_A	two dogs in a kennel on their hind legs facing one another	a black and a blonde dog are either playing or fighting with each other	FLICKR	FLICKR	TRAIN	2860872588_f2c7b30e1a.jpg#4
2473	9272	S1S3_inter	A black dog and a yellow dog are playing with each other	S1_null	Two cats are in a kennel on their hind legs and are facing one another	S3_null	2.1	NEUTRAL	A_neutral_B	B_neutral_A	a black and a blonde dog are either playing or fighting with each other	two dogs in a kennel on their hind legs facing one another	FLICKR	FLICKR	TRAIN	2860872588_f2c7b30e1a.jpg#0
2474	9274	S1S2_intra	Two dogs and two people are walking in the woods	S1_null	Two dogs and two people are walking in a wood	S2_lex	4.5	ENTAILMENT	A_entails_B	B_entails_A	two dogs and two people in the woods	two dogs and two people in the woods	FLICKR	FLICKR	TRAIN	3356494271_6103d0b556.jpg#2
2479	9281	S1S3_inter	Two women with dogs are walking on a forest path	S1_null	Two dogs and two people are sitting in the woods	S3_null	2.9	NEUTRAL	A_neutral_B	B_contradicts_A	two women with their dogs on a forest path	two dogs and two people in the woods	FLICKR	FLICKR	TRAIN	3356494271_6103d0b556.jpg#4
2481	9284	S1S3_intra	A man is snowboarding down a railing in the snow	S1_null	A woman is snowboarding down a railing in the snow	S3_so	3.8	NEUTRAL	A_neutral_B	B_neutral_A	a man is snowboarding down a railing in the snow	a man is snowboarding down a railing in the snow	FLICKR	FLICKR	TRAIN	3708743823_3e3e0554d1.jpg#1
2483	9285	S1S2_intra	A man is skiing down a hill and over a red obstacle	S1_null	A man is skiing down a hill and jumping a red obstacle	S2_lex	4.4	ENTAILMENT	A_entails_B	B_entails_A	a man skiing down a hill and over a red obstacle	a man skiing down a hill and over a red obstacle	FLICKR	FLICKR	TRAIN	3708743823_3e3e0554d1.jpg#2
