pair_ID	pair_type	sentence_A	sentence_A_expRule	sentence_B	sentence_B_expRule	relatedness_score	entailment_label	entailment_AB	entailment_BA	sentence_A_original	sentence_B_original	sentence_A_dataset	sentence_B_dataset	SemEval_set
8586	S1S2_intra	An Arabic man is wearing a white hat	S1_null	A white hat is being worn by an Arabic man	S2_top	4.9	ENTAILMENT	A_entails_B	B_entails_A	an arabic man in a white hat	an arabic man in a white hat	FLICKR	FLICKR	TRAIN
8588	S1S2_intra	A man with a white hat and brown shirt is behind a woman in red and is looking to the left	S1_null	A man with a white hat and brown shirt is behind a woman in red and is looking to the side	S2_lex	4.5	ENTAILMENT	A_entails_B	B_neutral_A	a man with a white hat and brown shirt, behind a woman in red, looks to the left	a man with a white hat and brown shirt, behind a woman in red, looks to the left	FLICKR	FLICKR	TRAIN
8589	S1S3_intra	A man with a white hat and brown shirt is behind a woman in red and is looking to the right	S3_so	A man with a white hat and brown shirt is behind a woman in red and is looking to the left	S1_null	4.3	NEUTRAL	A_neutral_B	B_contradicts_A	a man with a white hat and brown shirt, behind a woman in red, looks to the left	a man with a white hat and brown shirt, behind a woman in red, looks to the left	FLICKR	FLICKR	TRAIN
8590	S1S2_inter	An Arabic man is wearing a white hat	S1_null	A man with a white hat and brown shirt is behind a woman in red and is looking to the side	S2_null	2.6	NEUTRAL	A_neutral_B	B_neutral_A	an arabic man in a white hat	a man with a white hat and brown shirt, behind a woman in red, looks to the left	FLICKR	FLICKR	TRAIN
8593	S1S3_inter	An Arabic man isn't wearing a white hat	S3_null	A man with a white hat and brown shirt is behind a woman in red and is looking to the left	S1_null	2.3	NEUTRAL	A_neutral_B	B_neutral_A	a man with a white hat and brown shirt, behind a woman in red, looks to the left	an arabic man in a white hat	FLICKR	FLICKR	TRAIN
8594	S1S1_inter	A man with a white hat and brown shirt is behind a woman in red and is looking to the left	S1_null	An Arabic man is wearing a white hat	S1_null	2.4	NEUTRAL	A_neutral_B	B_neutral_A	an arabic man in a white hat	a man with a white hat and brown shirt, behind a woman in red, looks to the left	FLICKR	FLICKR	TRAIN
8596	S1S3_intra	Little kids are playing in a water fountain in front of lots of people	S1_null	Little kids are playing in a water fountain in front of few people	S3_so	4.1	NEUTRAL	A_neutral_B	B_contradicts_A	little kids are playing in a water fountain in front of lots of people	little kids are playing in a water fountain in front of lots of people	FLICKR	FLICKR	TRAIN
8597	S1S2_intra	Children are playing in a fountain that is spraying water from the ground	S1_null	Children are playing in ground fountains	S2_lex	4.3	ENTAILMENT	A_entails_B	B_neutral_A	children play in fountains that spray water from the ground	children play in fountains that spray water from the ground	FLICKR	FLICKR	TRAIN
8598	S1S3_intra	Children are playing in a fountain that is spraying water from the ground	S1_null	Animals are playing in fountains that spray water from the ground	S3_so	3.35	NEUTRAL	A_neutral_B	B_neutral_A	children play in fountains that spray water from the ground	children play in fountains that spray water from the ground	FLICKR	FLICKR	TRAIN
8600	S1S3_inter	Little kids are playing in a water fountain in front of lots of people	S1_null	Animals are playing in fountains that spray water from the ground	S3_null	2.9	NEUTRAL	A_neutral_B	B_neutral_A	little kids are playing in a water fountain in front of lots of people	children play in fountains that spray water from the ground	FLICKR	FLICKR	TRAIN
8601	S1S2_inter	Little boys are playing in a water fountain in front of lots of people	S2_null	Children are playing in a fountain that is spraying water from the ground	S1_null	3.7	NEUTRAL	A_neutral_B	B_neutral_A	children play in fountains that spray water from the ground	little kids are playing in a water fountain in front of lots of people	FLICKR	FLICKR	TRAIN
8606	S1S2_intra	A person on a yellow bike is airborne	S2_lex	A cyclist on a yellow bike is airborne	S1_null	4.9	ENTAILMENT	A_entails_B	B_entails_A	a cyclist on a neon yellow bike is airborne	a cyclist on a neon yellow bike is airborne	FLICKR	FLICKR	TRAIN
8607	S1S3_intra	A cyclist on a yellow bike is airborne	S1_null	There is no cyclist on a yellow bike airborne	S3_od	3.9	CONTRADICTION	A_contradicts_B	B_contradicts_A	a cyclist on a neon yellow bike is airborne	a cyclist on a neon yellow bike is airborne	FLICKR	FLICKR	TRAIN
8608	S1S2_inter	A person on a yellow bike is airborne	S2_null	A person on a yellow dirt bike is taking a jump	S1_null	4.3	ENTAILMENT	A_entails_B	B_neutral_A	a person on a yellow dirt bike is taking a jump	a cyclist on a neon yellow bike is airborne	FLICKR	FLICKR	TRAIN
8609	S1S3_inter	There is no cyclist on a yellow bike airborne	S3_null	A person on a yellow dirt bike is taking a jump	S1_null	3.7	CONTRADICTION	A_contradicts_B	B_contradicts_A	a person on a yellow dirt bike is taking a jump	a cyclist on a neon yellow bike is airborne	FLICKR	FLICKR	TRAIN
8610	S1S2_inter	A man on a yellow dirt bike is taking a jump	S2_null	A cyclist on a yellow bike is airborne	S1_null	4.5	ENTAILMENT	A_entails_B	B_neutral_A	a person on a yellow dirt bike is taking a jump	a cyclist on a neon yellow bike is airborne	FLICKR	FLICKR	TRAIN
8611	S1S3_inter	A person on a yellow clean bike is taking a jump	S3_null	A cyclist on a yellow bike is airborne	S1_null	4.4	ENTAILMENT	A_entails_B	B_neutral_A	a cyclist on a neon yellow bike is airborne	a person on a yellow dirt bike is taking a jump	FLICKR	FLICKR	TRAIN
8613	S1S2_intra	The bicycle is being ridden by a man wearing a beret on a recreation trail	S2_top	A man is wearing a beret and is riding the bicycle on a recreation trail	S1_null	5.0	ENTAILMENT	A_entails_B	B_entails_A	a man wearing a beret rides his bicycle on a recreation trail	a man wearing a beret rides his bicycle on a recreation trail	FLICKR	FLICKR	TRAIN
8614	S1S3_intra	A man is wearing a beret and is riding the bicycle on a recreation trail	S1_null	A woman is wearing a beret and is riding the bicycle on a recreation trail	S3_so	3.4	NEUTRAL	A_neutral_B	B_neutral_A	a man wearing a beret rides his bicycle on a recreation trail	a man wearing a beret rides his bicycle on a recreation trail	FLICKR	FLICKR	TRAIN
8618	S1S3_inter	A man is wearing a beret and is riding the bicycle on a recreation trail	S1_null	An old man with a grey beard is not riding a bike	S3_null	2.365	NEUTRAL	A_neutral_B	B_neutral_A	a man wearing a beret rides his bicycle on a recreation trail	an old man, with a grey beard, riding his bike	FLICKR	FLICKR	TRAIN
8620	S1S3_inter	A woman is wearing a beret and is riding the bicycle on a recreation trail	S3_null	An old man with a grey beard is riding a bike	S1_null	2.7	NEUTRAL	A_neutral_B	B_neutral_A	an old man, with a grey beard, riding his bike	a man wearing a beret rides his bicycle on a recreation trail	FLICKR	FLICKR	TRAIN
8622	S1S2_intra	Five adults are sitting on stone steps	S1_null	Five adults are sitting on steps made of stone	S2_expa	4.9	ENTAILMENT	A_entails_B	B_entails_A	five adults are sitting on stone steps	five adults are sitting on stone steps	FLICKR	FLICKR	TRAIN
8624	S1S2_intra	People are sitting against a wall	S1_null	People are sitting near a wall	S2_lex	4.1	ENTAILMENT	A_entails_B	B_neutral_A	people sit against a.wall	people sit against a.wall	FLICKR	FLICKR	TRAIN
8626	S1S2_inter	Five adults are sitting on stone steps	S1_null	People are sitting near a wall	S2_null	3.0	NEUTRAL	A_neutral_B	B_neutral_A	five adults are sitting on stone steps	people sit against a.wall	FLICKR	FLICKR	TRAIN
8627	S1S3_inter	Five adults are sitting on stone steps	S1_null	People is standing against a wall	S3_null	1.8	NEUTRAL	A_neutral_B	B_neutral_A	five adults are sitting on stone steps	people sit against a.wall	FLICKR	FLICKR	TRAIN
8629	S1S3_inter	Five adults are sitting on a chair	S3_null	People are sitting against a wall	S1_null	2.8	NEUTRAL	A_neutral_B	B_neutral_A	people sit against a.wall	five adults are sitting on stone steps	FLICKR	FLICKR	TRAIN
8630	S1S1_inter	People are sitting against a wall	S1_null	Five adults are sitting on stone steps	S1_null	3.2	NEUTRAL	A_neutral_B	B_neutral_A	five adults are sitting on stone steps	people sit against a.wall	FLICKR	FLICKR	TRAIN
8631	S1S2_intra	A man is rock climbing and a city and a bay are in the background	S1_null	A person is rock climbing and a city and a bay are in the background	S2_lex	4.4	ENTAILMENT	A_entails_B	B_neutral_A	a man rock climbing, with a city and a bay in the background	a man rock climbing, with a city and a bay in the background	FLICKR	FLICKR	TRAIN
8635	S1S2_inter	A man is rock climbing, stopping and calculating the route	S2_null	A man is rock climbing and a city and a bay are in the background	S1_null	3.8	NEUTRAL	A_neutral_B	B_neutral_A	a man rock climbing, with a city and a bay in the background	a man rock climbing pauses to calculate his route	FLICKR	FLICKR	TRAIN
8636	S1S3_inter	A woman is rock climbing, pausing and calculating the route	S3_null	A man is rock climbing and a city and a bay are in the background	S1_null	3.5	NEUTRAL	A_neutral_B	B_neutral_A	a man rock climbing, with a city and a bay in the background	a man rock climbing pauses to calculate his route	FLICKR	FLICKR	TRAIN
8637	S1S2_inter	A man is rock climbing, pausing and calculating the route	S1_null	A person is rock climbing and a city and a bay are in the background	S2_null	3.55	NEUTRAL	A_neutral_B	B_neutral_A	a man rock climbing pauses to calculate his route	a man rock climbing, with a city and a bay in the background	FLICKR	FLICKR	TRAIN
8639	S1S1_inter	A man is rock climbing, pausing and calculating the route	S1_null	A man is rock climbing and a city and a bay are in the background	S1_null	3.3	NEUTRAL	A_neutral_B	B_neutral_A	a man rock climbing, with a city and a bay in the background	a man rock climbing pauses to calculate his route	FLICKR	FLICKR	TRAIN
8645	S1S2_inter	A little girl is hitting a ball off a tee	S2_null	A little girl in a pink shirt is playing t-ball and taking a swing	S1_null	4.1	NEUTRAL	A_neutral_B	B_neutral_A	a little girl in a pink shirt takes a swing at a t-ball	a little girl about to hit a baseball off a tee	FLICKR	FLICKR	TRAIN
8646	S1S3_inter	A little girl is missing a baseball on a tee	S3_null	A little girl in a pink shirt is playing t-ball and taking a swing	S1_null	3.9	NEUTRAL	A_neutral_B	B_neutral_A	a little girl in a pink shirt takes a swing at a t-ball	a little girl about to hit a baseball off a tee	FLICKR	FLICKR	TRAIN
8647	S1S4_inter	A little girl in a pink shirt is playing t-ball and taking a swing	S1_null	A girl is hitting a little tee with a baseball	S4_null	3.3	NEUTRAL	A_neutral_B	B_neutral_A	a little girl in a pink shirt takes a swing at a t-ball	a little girl about to hit a baseball off a tee	FLICKR	FLICKR	TRAIN
8649	S1S3_inter	A little girl is hitting a baseball off a tee	S1_null	A little boy in a pink shirt is playing t-ball and taking a swing	S3_null	3.3	NEUTRAL	A_neutral_B	B_neutral_A	a little girl about to hit a baseball off a tee	a little girl in a pink shirt takes a swing at a t-ball	FLICKR	FLICKR	TRAIN
8651	S1S2_intra	People are grouping at a stand at the fair	S2_lex	A group of people is gathering at a stand at the fair	S1_null	4.8	ENTAILMENT	A_entails_B	B_entails_A	a group of people gather at a stand at the fair	a group of people gather at a stand at the fair	FLICKR	FLICKR	TRAIN
8656	S1S3_inter	A group of people is gathering at a stand at the fair	S1_null	The people are running at a carnival	S3_null	2.8	NEUTRAL	A_neutral_B	B_neutral_A	a group of people gather at a stand at the fair	the people are standing around at a carnival	FLICKR	FLICKR	TRAIN
8657	S1S2_inter	People are grouping at a stand at the fair	S2_null	The people are standing at a carnival	S1_null	3.6	NEUTRAL	A_neutral_B	B_neutral_A	the people are standing around at a carnival	a group of people gather at a stand at the fair	FLICKR	FLICKR	TRAIN
8663	S1S3_intra	Rollerbladers are rolling in formation down a hill	S1_null	Rollerbladers are not rolling in formation down a hill	S3_inv	4.3	CONTRADICTION	A_contradicts_B	B_contradicts_A	rollerbladers roll in formation down a hill	rollerbladers roll in formation down a hill	FLICKR	FLICKR	TRAIN
8664	S1S2_inter	Rollerbladers are running in formation down a hill	S2_null	A group of rollerbladers is lining up on the street	S1_null	3.8	NEUTRAL	A_neutral_B	B_neutral_A	a group of roller bladers is lined up on the street	rollerbladers roll in formation down a hill	FLICKR	FLICKR	TRAIN
8665	S1S3_inter	Rollerbladers are not rolling in formation down a hill	S3_null	A group of rollerbladers is lining up on the street	S1_null	3.2	NEUTRAL	A_neutral_B	B_neutral_A	a group of roller bladers is lined up on the street	rollerbladers roll in formation down a hill	FLICKR	FLICKR	TRAIN
8668	S1S1_inter	Rollerbladers are rolling in formation down a hill	S1_null	A group of rollerbladers is lining up on the street	S1_null	3.4	NEUTRAL	A_neutral_B	B_neutral_A	a group of roller bladers is lined up on the street	rollerbladers roll in formation down a hill	FLICKR	FLICKR	TRAIN
8669	S1S2_intra	A woman is marching with a pair of dogs	S1_null	A woman is walking with a pair of dogs	S2_lex	4.4	ENTAILMENT	A_entails_B	B_neutral_A	a woman marches with a pair of dogs	a woman marches with a pair of dogs	FLICKR	FLICKR	TRAIN
8674	S1S3_inter	A woman is marching with a pair of dogs	S1_null	A woman is showing a dog with very short hair at a dog show	S3_null	2.4	NEUTRAL	A_neutral_B	B_neutral_A	a woman marches with a pair of dogs	a woman shows a dog with very long hair at a dog show	FLICKR	FLICKR	TRAIN
8675	S1S2_inter	A woman is walking with a pair of dogs	S2_null	A woman is showing a dog with very long hair at a dog show	S1_null	2.8	NEUTRAL	A_neutral_B	B_neutral_A	a woman shows a dog with very long hair at a dog show	a woman marches with a pair of dogs	FLICKR	FLICKR	TRAIN
8676	S1S3_inter	A woman is standing with a pair of dogs	S3_null	A woman is showing a dog with very long hair at a dog show	S1_null	3.0	NEUTRAL	A_neutral_B	B_neutral_A	a woman shows a dog with very long hair at a dog show	a woman marches with a pair of dogs	FLICKR	FLICKR	TRAIN
8679	S1S3_intra	A skateboarder is making a jump off a ramp	S1_null	No skateboarder is making a jump off a ramp	S3_od	3.3	CONTRADICTION	A_contradicts_B	B_contradicts_A	a skateboarder makes a jump off a ramp	a skateboarder makes a jump off a ramp	FLICKR	FLICKR	TRAIN
8680	S1S2_intra	A man dressed in black is wearing inline skates and performing acrobatics on a rail	S2_lex	A man dressed in black is wearing inline skates and performing a trick on a rail	S1_null	4.6	ENTAILMENT	A_entails_B	B_neutral_A	a man dressed all in black performs a trick on a rail while wearing inline skates	a man dressed all in black performs a trick on a rail while wearing inline skates	FLICKR	FLICKR	TRAIN
