entailment	A shirtless man is escorting a horse that is pulling a carriage along a paved road	A shirtless man is escorting a horse that is pulling a carriage along a road
entailment	A shirtless man is escorting a horse that is pulling a carriage along a dirty road	A shirtless man is leading a horse that is pulling a carriage
entailment	A shirtless man is escorting a horse that is pulling a carriage along a paved road	A shirtless man is leading a carriage that is being pulled by a horse
neutral	A shirtless man is escorting a horse that is pulling a carriage along a paved road	A shirtless woman is leading a horse that is pulling a carriage
entailment	A shirtless man is escorting a horse that is pulling a carriage along a paved road	A shirtless man is leading a horse that is pulling a carriage
neutral	A little girl and a woman wearing a yellow shirt are getting splashed by a city fountain	The young girl is playing on the edge of a fountain and an older woman is watching her
neutral	A young girl is playing on the edge of a fountain and an older woman is not watching her	A little girl and a woman wearing a yellow shirt are getting splashed by a city fountain
entailment	A woman in an orange shirt and clown makeup is standing in a park and others are looking on	A girl in an orange shirt and clown makeup is standing in a park and others are looking on
entailment	The girl is wearing an orange shirt and a striped tie	A girl is wearing an orange shirt and a striped tie
neutral	A woman in an orange shirt and clown makeup is standing in a park and others are looking on	A girl is wearing an orange shirt and a striped tie
neutral	A man is performing a jump on a bicycle	A cyclist is performing a jump on a bicycle
entailment	A bicyclist is performing a trick over a heavily graphitized wall	A bicyclist is performing a trick over wall full of graffiti
neutral	A cyclist is performing a jump on a bicycle	A bicyclist is performing a trick over wall full of graffiti
neutral	A bicyclist is performing a trick over a clean wall	A cyclist is performing a jump on a bicycle
neutral	There is no cyclist performing a jump on a bicycle	A bicyclist is performing a trick over a heavily graphitized wall
neutral	A bicyclist is performing a trick over a heavily graphitized wall	A cyclist is performing a jump on a bicycle
neutral	A woman is showing a small cat to an infant	A woman is showing a small dog to an infant
entailment	A woman is crouching down next to a dog and is smiling at a young girl sitting on the sidewalk	A woman is crouching down next to a dog and is smiling at a little girl sitting on the sidewalk
neutral	A woman is crouching down next to a dog and is smiling at a little girl sitting on the sidewalk	A man is crouching down next to a dog and is smiling at a little girl sitting on the sidewalk
neutral	A woman is showing a small dog to an infant	A woman is crouching down next to a dog and is smiling at a young girl sitting on the sidewalk
neutral	A man is crouching down next to a dog and is smiling at a little girl sitting on the sidewalk	A woman is showing a small dog to an infant
neutral	A woman is showing a puppy to an infant	A woman is crouching down next to a dog and is smiling at a little girl sitting on the sidewalk
neutral	A woman is crouching down next to a dog and is smiling at a little girl sitting on the sidewalk	A woman is showing a small cat to an infant
neutral	A woman is showing a small dog to an infant	A woman is crouching down next to a dog and is smiling at a little girl sitting on the sidewalk
neutral	A black and white dog is carrying a small stick on the green grass	A black and white dog is carrying a huge stick on the green grass
entailment	A black and white dog is carrying a big stick on the green grass	A black and white dog with a large branch is running in the field
neutral	A black and white dog is carrying a small stick on the green grass	A black and white dog with a large branch is running in the field
neutral	A boy wearing a striped shirt is running barefoot on the sandy hill	A girl wearing a striped shirt is running barefoot on the sandy hill
